id,permit_permit_id,contractnumber,boroughid,permitcategory,currentstatus,duration_start_date,duration_end_date,reason_category,occupancy_name,submittercategory,organizationname,duration_days_mon_active,duration_days_mon_all_day_round,duration_days_tue_active,duration_days_tue_all_day_round,duration_days_wed_active,duration_days_wed_all_day_round,duration_days_thu_active,duration_days_thu_all_day_round,duration_days_fri_active,duration_days_fri_all_day_round,duration_days_sat_active,duration_days_sat_all_day_round,duration_days_sun_active,duration_days_sun_all_day_round,duration_days_sat_start_time,duration_days_sat_end_time,duration_days_mon_start_time,duration_days_mon_end_time,duration_days_tue_start_time,duration_days_tue_end_time,duration_days_wed_start_time,duration_days_wed_end_time,duration_days_thu_start_time,duration_days_thu_end_time,duration_days_fri_start_time,duration_days_fri_end_time,duration_days_sun_start_time,duration_days_sun_end_time,load_date,longitude,latitude
"6a86ffed8d981b0012f5e09b","OCC-2608TR16967299","202606","Anjou","Travaux","Permis émis","2026-08-26T20:00:00Z","2026-09-11T19:59:59Z","Trottoirs - Construction","Azilda entre Chaumont et Georges","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.54941891070084,45.611193844305255
"6a8701ca8d88dc00127c8560","OCC-2608LV17025998","202606","Anjou","Travaux","Permis émis","2026-08-26T20:00:00Z","2026-09-25T19:59:59Z","Trottoirs - Construction","Loire entre Peterborough et Châteauneuf","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.55593370182255,45.60931607658189
"6a87142c8d981b0012f5e586","OCC-2608GJ16972148","202606","Anjou","Travaux","Permis émis","2026-08-26T20:00:00Z","2026-09-11T19:59:59Z","Trottoirs - Construction","Châteauneuf entre Louis-H.-La Fontaine et Bourgneuf","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.55928358673259,45.602763873956405
"6a8715d38d88dc00127c892d","OCC-2608RO16973210","202606","Anjou","Travaux","Permis émis","2026-08-26T20:00:00Z","2026-09-25T19:59:59Z","Trottoirs - Construction","Montrichard entre Montrichard et Goncourt","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.5573660229272,45.60346959935601
"6a87168e8d981b0012f5e5e9","OCC-2608LQ17044205","6000030205","Ville-Marie","Travaux","Permis émis","2026-08-25T20:00:00Z","2027-05-01T19:59:59Z","Construction/rénovation avec excavation","De Maisonneuve entre Savoie et Berri","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.5613742479673,45.51523517952489
"6a8717ca8d88dc00127c8a54","OCC-2608AJ16973872","202606","Anjou","Travaux","Permis émis","2026-08-26T20:00:00Z","2026-09-25T19:59:59Z","Trottoirs - Construction","Montrichard entre Goncourt et Candes","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.55470052274535,45.60445879701775
"6a8718a58d981b0012f5e71a","OCC-2608XD16974894","202606","Anjou","Travaux","Permis émis","2026-08-26T20:00:00Z","2026-09-25T19:59:59Z","Trottoirs - Construction","Angevins entre Yves-Prévost et Kirby-Hall","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.54693302178694,45.60549943355464
"6a8719fd8d88dc00127c8b17","OCC-2608IB16998943",,"Le Sud-Ouest","Travaux","Permis émis","2026-09-09T20:00:00Z","2026-09-10T19:59:59Z","Déménagement","Saint-Ambroise entre Saint-Ferdinand et Saint-Philippe",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"10:30","13:00","10:30","13:00","10:30","13:00","10:30","13:00","10:30","13:00",,,"2026-08-22T00:01:56Z",-73.58147147711018,45.47423239143576
"6a7de1558d981b0012f520a6","OCC-2608TD17153403","1570498","Le Sud-Ouest","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-11T19:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Dalhousie entre Ottawa et Ottawa","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-08-22T00:01:56Z",-73.55857917343924,45.4959517198184
"6a7e28d08d981b0012f535c8","OCC-2608ME17125457",,"Ahuntsic-Cartierville","Travaux","Permis émis","2026-08-30T20:00:00Z","2026-09-11T19:59:59Z","Autre","Acadie entre Louvain et Acadie","Organisation publique ou son sous-traitant","Hydro-Québec","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.66227125212428,45.53504429646256
"6a845ede8d981b0012f594a5","OCC-2608WP16881876","1783175","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-18T19:59:59Z","Autre","Tricentenaire entre René-Lévesque et Joseph-Dargent","Entrepreneur sous contrat avec la Ville de Montréal","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.49526121289806,45.6505220230148
"6a84611b8d981b0012f59534","OCC-2608MK16882934","1783175","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-18T19:59:59Z","Autre","Tricentenaire entre De Montigny et Forsyth","Entrepreneur sous contrat avec la Ville de Montréal","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.50611371120411,45.651975661942096
"6a84622a8d88dc00127c3c33","OCC-2608XF16883891","1783175","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-18T19:59:59Z","Autre","Tricentenaire entre De Montigny et Forsyth","Entrepreneur sous contrat avec la Ville de Montréal","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.50341747526163,45.65175873627499
"6a8465628d981b0012f596d9","OCC-2608RI16885339","1783175","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-18T19:59:59Z","Autre","Tricentenaire entre René-Lévesque et Joseph-Dargent","Entrepreneur sous contrat avec la Ville de Montréal","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.49854376741123,45.65081940275291
"6a8466728d981b0012f5977b","OCC-2608AM16886263","1783175","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-18T19:59:59Z","Autre","Perras entre 64e et 65e","Entrepreneur sous contrat avec la Ville de Montréal","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.56384244775836,45.65873121774326
"6a8467a28d981b0012f5980b","OCC-2608NX16887991","1783175","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-18T19:59:59Z","Autre","Perras entre 65e et 70e","Entrepreneur sous contrat avec la Ville de Montréal","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.55959352790862,45.6611870820687
"6a8468f78d88dc00127c3ecb","OCC-2608SK17335966","102202","Saint-Léonard","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Dumesnil entre Bélanger et La Dauversière","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-08-22T00:01:56Z",-73.57006590458445,45.58845448516275
"6a846a1b8d981b0012f59884","OCC-2608KJ17335176","102202","Saint-Léonard","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Jean-Rivard entre Provencher et Bretagne","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-08-22T00:01:56Z",-73.60277093538457,45.577634523047
"6a846b0e8d88dc00127c3f5d","OCC-2608XH17301210","102202","Saint-Léonard","Travaux","Permis émis","2026-08-16T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Galets entre Jean-Nicolet et Lacordaire","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-08-22T00:01:56Z",-73.59800962533421,45.584195848618776
"6a846bb88d981b0012f59949","OCC-2608VQ17331201","102202","Saint-Léonard","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Provence entre Valéry et Lavoisier","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-08-22T00:01:56Z",-73.609208249329,45.58552375754058
"6a8473f18d981b0012f59c12","OCC-2608ZR17946893","212605","Le Sud-Ouest","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-10-30T19:59:59Z","Trottoirs - Construction","Turcot entre Saint-Rémi et Saint-Alphonse","Entrepreneur sous contrat avec la Ville de Montréal","COJALAC INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-23T00:01:46Z",-73.59385506126867,45.47074602514584
"6a8473508d88dc00127c41f0","OCC-2608YQ17947423","212605","Le Sud-Ouest","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-10-16T19:59:59Z","Trottoirs - Construction","Sainte-Clotilde entre Saint-Rémi et Saint-Alphonse","Entrepreneur sous contrat avec la Ville de Montréal","COJALAC INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-23T00:01:46Z",-73.59295516482231,45.47021033533045
"6a85fae68d981b0012f5d249","OCC-2608VC17983169","26059","Rosemont-La Petite-Patrie","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-09-11T19:59:59Z","Trottoirs - Construction","Molson entre Elsdale et Saint-Zotique","Entrepreneur sous contrat avec la Ville de Montréal","Construction Larotek inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-23T00:01:46Z",-73.59315674730888,45.55060056771712
"69654ab0c981250012400a14","OCC-2601EV11860268","6000030205","Ville-Marie","Travaux","Permis émis","2026-01-25T19:00:00Z","2026-12-31T18:59:59Z","Construction/rénovation avec excavation","Berri entre Sainte-Catherine et Berri","Entrepreneur sous contrat avec la Ville de Montréal","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-24T00:01:54Z",-73.5613014142316,45.51542567566101
"6a3968b9816ebc0012d2cb7b","OCC-2607ES02277325",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-07-05T20:00:00Z","2026-12-31T18:59:59Z","Construction/rénovation avec excavation","Jean-Talon entre Canora et Dieppe","Organisation publique ou son sous-traitant","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.63302143811036,45.51239772570299
"6a8757df8d981b0012f5fe96","OCC-2608KC20412084",,"Ville-Marie","Travaux","Permis émis","2026-08-30T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Sanguinet entre René-Lévesque et Savignac","Entreprise","Ardec Construction Inc.","t","t","t","t","t","t","t","t","t","t","f","f","f","f",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.55980324063796,45.51205547117576
"6a878fff8d88dc00127ca472","OCC-2608LA20322800","25101","Rosemont-La Petite-Patrie","Travaux","Permis émis","2026-08-24T20:00:00Z","2026-09-15T19:59:59Z","Trottoirs - Construction","15e entre Beaubien et Saint-Zotique","Entrepreneur sous contrat avec la Ville de Montréal","Conception PLHP","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.5841234734838,45.55778015148922
"6a8c3e5b8d981b0012f63189","OCC-2608ND20339680",,"Anjou","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-09-25T19:59:59Z","Construction/rénovation sans excavation","Baldwin entre Chaumont et Georges","Entreprise","Maçonnerie Ruano Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.54799051205961,45.60991578290134
"6a8c42c18d88dc00127cd5ff","OCC-2608VA20425689",,"Ahuntsic-Cartierville","Travaux","Permis émis","2026-08-26T20:00:00Z","2026-11-27T18:59:59Z","Autre","Ruelle","Organisation publique ou son sous-traitant","Émondage Martel (3087-5520 Québec Inc.)","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2026-08-26T00:01:58Z",-73.65510401760787,45.53811010153962
"6a8c53548d88dc00127cdb79","OCC-2608CR20590933",,"St-Laurent","Travaux","Permis émis","2026-02-28T19:00:00Z","2026-11-30T18:59:59Z","Construction/rénovation sans excavation","Côte-de-Liesse entre Dalton et Barr","Organisation publique ou son sous-traitant","Pomerleau Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.68847819748467,45.48786597738789
"6a8c58748d981b0012f63b54","OCC-2608TW20617627","1169","Montréal-Nord","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-09-30T19:59:59Z","Autre","Léger entre Hector-Lamarre et Fortin","Entrepreneur sous contrat avec la Ville de Montréal","Montreal Scellant Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.6284163767438,45.61797152157564
"6a8c598c8d981b0012f63bb2","OCC-2608TQ20618359","1169","Montréal-Nord","Travaux","Permis émis","2026-08-25T20:00:00Z","2026-09-30T19:59:59Z","Autre","Léger entre Sainte-Colette et Lacordaire","Entrepreneur sous contrat avec la Ville de Montréal","Montreal Scellant Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.63098459026405,45.6136493105354
"6a8c62878d981b0012f64002","OCC-2608UL20432121",,"Le Sud-Ouest","Travaux","Permis émis","2026-08-31T20:00:00Z","2026-09-14T19:59:59Z","Réseaux routier - Réfection et travaux corrélatifs","Augustin-Cantin entre Ropery et Charlevoix","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","CMS Entrepreneurs Généraux Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.57035341772314,45.47983071825193
"6a8c62cd8d88dc00127ce10d","OCC-2608XT20428914",,"Le Sud-Ouest","Travaux","Permis émis","2026-07-13T20:00:00Z","2026-09-25T19:59:59Z","Construction/rénovation sans excavation","Seigneurs entre Coursol et Saint-Antoine","Entreprise","Constructions Seni inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-26T00:01:58Z",-73.57467961552541,45.49030513199872
"6a7f70df8d981b0012f5582c","OCC-2608AG14293715",,"Anjou","Travaux","Permis émis","2026-04-21T20:00:00Z","2026-09-22T19:59:59Z","Autre","La Roche-Sur-Yon entre Trémolières et Bourgneuf","Organisation publique ou son sous-traitant","Société de transports de Montréal (STM) Prolongement de la ligne bleue","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-19T00:01:47Z",-73.56112881678149,45.60691105060268
"6a7f712c8d88dc00127bfdd7","OCC-2608UX14303808",,"Anjou","Travaux","Permis émis","2026-04-20T20:00:00Z","2026-09-22T19:59:59Z","Autre","Halles entre Bélanger et Jean-Talon","Organisation publique ou son sous-traitant","Société de transports de Montréal (STM) Prolongement de la ligne bleue","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-19T00:01:47Z",-73.56750936648234,45.59654309456938
"6a7f7da28d981b0012f559d3","OCC-2608MJ14470988","26006","St-Laurent","Travaux","Permis émis","2026-08-16T20:00:00Z","2026-09-11T19:59:59Z","Trottoirs - Construction","Gohier entre Rochon et Tassé","Entrepreneur sous contrat avec la Ville de Montréal","PAVAGES MULTIPRO INC.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-19T00:01:47Z",-73.68697435616684,45.516014521392776
"6a7f7eb98d981b0012f559eb","OCC-2608PX14477148",,"Ahuntsic-Cartierville","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation sans excavation","Meilleur entre Chabanel et Louvain","Organisation publique ou son sous-traitant","Corsim Construction Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2026-08-19T00:01:47Z",-73.65730067954068,45.53805851840836
"6a7f7ed78d88dc00127c004e","OCC-2608KL14316699",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-07-11T20:00:00Z","2026-09-26T19:59:59Z","S-3 Infrastructure souterraine majeure - Massifs et conduits","Montclair entre Chester et Côte-Saint-Luc","RTU (Réseau technique urbain) ou son sous-traitant
","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-19T00:01:47Z",-73.64939532215794,45.46889294634416
"6a7f7f0b8d981b0012f559fd","OCC-2608XA14316400",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-07-11T20:00:00Z","2026-09-26T19:59:59Z","S-3 Infrastructure souterraine majeure - Massifs et conduits","King-Edward entre Chester et Côte-Saint-Luc","RTU (Réseau technique urbain) ou son sous-traitant
","Environnement Routier NRJ Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-19T00:01:47Z",-73.65015372211776,45.46830704281328
"6a7249ee8d88dc00127ac4f5","OCC-2608ZA14372322",,"Le Plateau-Mont-Royal","Travaux","Permis émis","2026-08-17T20:00:00Z","2026-09-24T19:59:59Z","S-3 Infrastructure souterraine majeure - Puits d'accès","Saint-Hubert entre Saint-Grégoire et Saint-Hubert","CSEM (Commission des services électriques de Montréal) ou son sous-traitant
","CMS Entrepreneurs Généraux Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-19T00:01:47Z",-73.59269765872793,45.53112160609393
"6a7f3ad68d981b0012f54c45","OCC-2608YP14269718","25008","LaSalle","Travaux","Permis émis","2026-08-18T20:00:00Z","2026-09-30T19:59:59Z","Construction/rénovation sans excavation","Jean-Milot entre Quinlan et Lafleur","Entrepreneur sous contrat avec la Ville de Montréal","Eurovia Québec Grands Projets","t","t","t","t","t","t","t","t","t","t","f","t","f","t",,,,,,,,,,,,,,,"2026-08-19T00:01:47Z",-73.64597230171782,45.43032132306856
"6a7f3f5d8d981b0012f54dec","OCC-2608QL14307541","25007","Ville-Marie","Travaux","Permis émis","2026-08-18T20:00:00Z","2026-09-30T19:59:59Z","Construction/rénovation avec excavation","Jeanne-Mance entre René-Lévesque et Sainte-Catherine","Entrepreneur sous contrat avec la Ville de Montréal","Ceveco inc","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00","06:00","17:00",,,"2026-08-19T00:01:47Z",-73.56494231140856,45.50667553840041
"6a8368098d981b0012f583f2","OCC-2608GC14658927",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-07-12T20:00:00Z","2026-09-26T19:59:59Z","S-3 Infrastructure souterraine majeure - Massifs et conduits","Côte-Saint-Luc entre Montclair et King-Edward","RTU (Réseau technique urbain) ou son sous-traitant
","Environnement Routier NRJ Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:30","19:00","09:30","19:00","09:30","19:00","09:30","19:00","09:30","19:00",,,"2026-08-19T00:01:47Z",-73.65022802130436,45.46878073109287
"6a8478c08d981b0012f59de4","OCC-2608TO15346729",,"Villeray-Saint-Michel-Parc-Extension","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-11T19:59:59Z","Construction/rénovation avec excavation","Cartier entre Bélanger et Jean-Talon",,,"t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00","07:00","16:00",,,"2026-08-20T00:01:45Z",-73.60329354286777,45.54705501298856
"6a8445788d88dc00127c3495","OCC-2608WP15115959","1772524","Anjou","Travaux","Permis émis","2026-04-12T20:00:00Z","2026-10-31T19:59:59Z","Construction/rénovation avec excavation","Spalding entre Goncourt et Spalding","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Daniel Robert Inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-20T00:01:45Z",-73.55184812165113,45.602735310756216
"6a8452688d981b0012f591ab","OCC-2608XN15332779","1785535","Ahuntsic-Cartierville","Travaux","Permis émis","2026-08-20T20:00:00Z","2026-10-16T19:59:59Z","Autre","Meilleur entre Lauraine-Vaillancourt et Meilleur","Entrepreneur sous contrat avec la Ville de Montréal","SALVEX INC","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-20T00:01:45Z",-73.66720244471031,45.54071397577047
"6a84618b8d981b0012f59555","OCC-2608VL15188280","524204","Ahuntsic-Cartierville","Travaux","Permis émis","2026-07-05T20:00:00Z","2026-09-18T19:59:59Z","Autre","Esplanade entre Fleury et Prieur","Entrepreneur sous contrat avec la Ville de Montréal","FER-PAL CONSTRUCTION LTD.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-20T00:01:45Z",-73.66846080456243,45.5462787720184
"6a82e8268d981b0012f55e8f","OCC-2608RN15365732",,"Mercier-Hochelaga-Maisonneuve","Travaux","Permis émis","2026-09-10T20:00:00Z","2026-09-11T19:59:59Z","Entretien","De Jumonville entre Dickson et Monsabré","RTU (Réseau technique urbain) ou son sous-traitant
","Hydro-Québec-Entrave courte durée","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"13:00","16:00","13:00","16:00","13:00","16:00","13:00","16:00","13:00","16:00",,,"2026-08-20T00:01:45Z",-73.551925822516,45.57487586722298
"6a830e0b8d981b0012f567c3","OCC-2608NB15361310",,"Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-08-17T20:00:00Z","2026-10-30T19:59:59Z","Construction/rénovation avec excavation","Barclay entre Lavoie et Victoria","Entreprise","Comax Construction","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-20T00:01:45Z",-73.64112597848109,45.49656238524625
"6a7ce77f8d88dc00127baf7f","OCC-2608RL15332273","520701","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-08-23T20:00:00Z","2026-09-30T19:59:59Z","Égouts et aqueducs - Excavation","Sherbrooke entre Harvard et Melrose","Entrepreneur sous contrat avec la Ville de Montréal","Les Entreprises Cogenex Inc","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-20T00:01:45Z",-73.61645373166841,45.47032957663279
"6a83201b8d981b0012f56dd4","OCC-2608GR15132938","317601","Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-18T20:00:00Z","2026-10-16T19:59:59Z","Construction/rénovation avec excavation","Victoria entre 7e et 8e","Entrepreneur sous contrat avec la Ville de Montréal","Duroking Construction","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00","07:00","17:00",,,"2026-08-20T00:01:45Z",-73.4936864830872,45.63815037955213
"6a83312b8d88dc00127c1e3c","OCC-2608JG15136023",,"Rivière-des-Prairies-Pointe-aux-Trembles","Travaux","Permis émis","2026-08-17T20:00:00Z","2026-10-31T19:59:59Z","Autre","Ruelle","Organisation publique ou son sous-traitant","ENTRETIEN MILLER LTÉE","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-20T00:01:45Z",-73.59673049204441,45.6167193500781
"6a83603d8d981b0012f58265","OCC-2608IX15117544","1652355","Saint-Léonard","Travaux","Permis émis","2026-08-17T20:00:00Z","2026-12-31T18:59:59Z","Autre","Lacordaire entre Galets et Robert","Entrepreneur sous contrat avec la Ville de Montréal","Énergère Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00","09:00","15:00",,,"2026-08-20T00:01:45Z",-73.59647683872815,45.586646961883794
"6a8365758d88dc00127c2efa","OCC-2608QS15393918","1652355","Côte-des-Neiges-Notre-Dame-de-Grâce","Travaux","Permis émis","2026-08-17T20:00:00Z","2026-12-31T18:59:59Z","Autre","Décarie entre Queen-Mary et Isabella","Entrepreneur sous contrat avec la Ville de Montréal","Énergère Inc.","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00","07:00","15:00",,,"2026-08-20T00:01:45Z",-73.63062266472973,45.48400797633588
"6a85a78e8d88dc00127c5c22","OCC-2608XV16018271","1570498","Le Sud-Ouest","Travaux","Permis émis","2026-09-07T20:00:00Z","2026-09-10T19:59:59Z","Égouts et aqueducs - Inspection et nettoyage","Église entre Drake et Laurendeau","Entrepreneur sous contrat avec la Ville de Montréal","ORTEC ENVIRONNEMENT SERVICES INC","t","f","t","f","t","f","t","f","t","f","f","f","f","f",,,"07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00","07:00","19:00",,,"2026-08-21T00:01:53Z",-73.58422896641618,45.46350929966377
"6a871c328d88dc00127c8c63","OCC-2608EX16972543","202321","Ville-Marie","Travaux","Permis émis","2026-07-26T20:00:00Z","2026-09-18T19:59:59Z","Égouts et aqueducs - Réhabilitation","Rouen entre De Lorimier et Érables","Entrepreneur sous contrat avec la Ville de Montréal","Les Excavations Lafontaine inc.","t","t","t","t","t","t","t","t","t","t","t","t","t","t",,,,,,,,,,,,,,,"2026-08-22T00:01:56Z",-73.5605140876317,45.53003705235808
